book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
John,John,6,1,0.9541,0.0459,0.017,HIGH,Jewish,10,εἶπεν οὖν ὁ Ἰησοῦς τοῖς δώδεκα· Μὴ καὶ ὑμεῖς θέλετε
John,John,6,2,0.7187,0.2813,0.0856,MED,Jewish,6,δώδεκα· Μὴ καὶ ὑμεῖς θέλετε ὑπάγειν;
John,John,6,1,0.8624,0.1376,0.0674,MED,Jewish,10,"⸀ἀπεκρίθη αὐτῷ Σίμων Πέτρος· Κύριε, πρὸς τίνα ἀπελευσόμεθα; ῥήματα ζωῆς"
John,John,6,2,0.8348,0.1652,0.1063,MED,Jewish,7,"πρὸς τίνα ἀπελευσόμεθα; ῥήματα ζωῆς αἰωνίου ἔχεις,"
John,John,6,1,0.9722,0.0278,0.0444,HIGH,Jewish,10,καὶ ἡμεῖς πεπιστεύκαμεν καὶ ἐγνώκαμεν ὅτι σὺ εἶ ὁ ⸀ἅγιος
John,John,6,2,0.7647,0.2353,0.1398,MED,Jewish,7,ὅτι σὺ εἶ ὁ ⸀ἅγιος τοῦ ⸀θεοῦ.
John,John,6,1,0.9453,0.0547,0.0481,HIGH,Jewish,10,ἀπεκρίθη αὐτοῖς ὁ Ἰησοῦς· Οὐκ ἐγὼ ὑμᾶς τοὺς δώδεκα ἐξελεξάμην;
John,John,6,2,0.7327,0.2673,0.1183,MED,Jewish,10,ἐγὼ ὑμᾶς τοὺς δώδεκα ἐξελεξάμην; καὶ ἐξ ὑμῶν εἷς διάβολός
John,John,6,3,0.6898,0.3102,0.1529,LOW,Jewish,6,καὶ ἐξ ὑμῶν εἷς διάβολός ἐστιν.
John,John,6,1,0.8755,0.1245,0.0732,MED,Jewish,10,ἔλεγεν δὲ τὸν Ἰούδαν Σίμωνος ⸀Ἰσκαριώτου· οὗτος γὰρ ἔμελλεν ⸂παραδιδόναι
John,John,6,2,0.8706,0.1294,0.0648,MED,Jewish,10,"⸀Ἰσκαριώτου· οὗτος γὰρ ἔμελλεν ⸂παραδιδόναι αὐτόν⸃, ⸀εἷς ἐκ τῶν δώδεκα."
John,John,7,1,0.5482,0.4518,0.1978,LOW,Jewish,10,"Καὶ ⸂μετὰ ταῦτα περιεπάτει ὁ Ἰησοῦς⸃ ἐν τῇ Γαλιλαίᾳ, οὐ"
John,John,7,2,0.8504,0.1496,0.1032,MED,Jewish,10,"Ἰησοῦς⸃ ἐν τῇ Γαλιλαίᾳ, οὐ γὰρ ἤθελεν ἐν τῇ Ἰουδαίᾳ"
John,John,7,3,0.9348,0.0652,0.0425,HIGH,Jewish,10,"γὰρ ἤθελεν ἐν τῇ Ἰουδαίᾳ περιπατεῖν, ὅτι ἐζήτουν αὐτὸν οἱ"
John,John,7,4,0.6759,0.3241,0.0634,MED,Jewish,7,"περιπατεῖν, ὅτι ἐζήτουν αὐτὸν οἱ Ἰουδαῖοι ἀποκτεῖναι."
John,John,7,1,0.5619,0.4381,0.1934,LOW,Jewish,9,ἦν δὲ ἐγγὺς ἡ ἑορτὴ τῶν Ἰουδαίων ἡ σκηνοπηγία.
John,John,7,1,0.8939,0.1061,0.1276,MED,Jewish,10,εἶπον οὖν πρὸς αὐτὸν οἱ ἀδελφοὶ αὐτοῦ· Μετάβηθι ἐντεῦθεν καὶ
John,John,7,2,0.9983,0.0017,0.0014,HIGH,Jewish,10,"ἀδελφοὶ αὐτοῦ· Μετάβηθι ἐντεῦθεν καὶ ὕπαγε εἰς τὴν Ἰουδαίαν, ἵνα"
John,John,7,3,0.995,0.005,0.0049,HIGH,Jewish,10,"ὕπαγε εἰς τὴν Ἰουδαίαν, ἵνα καὶ οἱ μαθηταί σου ⸀θεωρήσουσιν"
John,John,7,4,0.9625,0.0375,0.0623,MED,Jewish,10,καὶ οἱ μαθηταί σου ⸀θεωρήσουσιν ⸂σοῦ τὰ ἔργα⸃ ἃ ποιεῖς·
John,John,7,1,0.7206,0.2794,0.0894,MED,Jewish,10,οὐδεὶς γάρ ⸂τι ἐν κρυπτῷ⸃ ποιεῖ καὶ ζητεῖ αὐτὸς ἐν
John,John,7,2,0.6034,0.3966,0.097,MED,Jewish,10,"ποιεῖ καὶ ζητεῖ αὐτὸς ἐν παρρησίᾳ εἶναι· εἰ ταῦτα ποιεῖς,"
John,John,7,3,0.8511,0.1489,0.1059,MED,Jewish,9,"παρρησίᾳ εἶναι· εἰ ταῦτα ποιεῖς, φανέρωσον σεαυτὸν τῷ κόσμῳ."
John,John,7,1,0.8016,0.1984,0.1056,MED,Jewish,8,οὐδὲ γὰρ οἱ ἀδελφοὶ αὐτοῦ ἐπίστευον εἰς αὐτόν.
John,John,7,1,0.8902,0.1098,0.0518,MED,Jewish,10,λέγει οὖν αὐτοῖς ὁ Ἰησοῦς· Ὁ καιρὸς ὁ ἐμὸς οὔπω
John,John,7,2,0.7651,0.2349,0.119,MED,Jewish,10,"Ὁ καιρὸς ὁ ἐμὸς οὔπω πάρεστιν, ὁ δὲ καιρὸς ὁ"
John,John,7,3,0.7226,0.2774,0.137,MED,Jewish,9,"πάρεστιν, ὁ δὲ καιρὸς ὁ ὑμέτερος πάντοτέ ἐστιν ἕτοιμος."
John,John,7,1,0.8053,0.1947,0.1434,MED,Jewish,10,"οὐ δύναται ὁ κόσμος μισεῖν ὑμᾶς, ἐμὲ δὲ μισεῖ, ὅτι"
John,John,7,2,0.736,0.264,0.1602,LOW,Jewish,10,"ὑμᾶς, ἐμὲ δὲ μισεῖ, ὅτι ἐγὼ μαρτυρῶ περὶ αὐτοῦ ὅτι"
John,John,7,3,0.8689,0.1311,0.1299,MED,Jewish,10,ἐγὼ μαρτυρῶ περὶ αὐτοῦ ὅτι τὰ ἔργα αὐτοῦ πονηρά ἐστιν.
John,John,7,1,0.9864,0.0136,0.0077,HIGH,Jewish,10,ὑμεῖς ἀνάβητε εἰς τὴν ⸀ἑορτήν· ἐγὼ ⸀οὐκ ἀναβαίνω εἰς τὴν
John,John,7,2,0.9291,0.0709,0.116,MED,Jewish,10,"ἐγὼ ⸀οὐκ ἀναβαίνω εἰς τὴν ἑορτὴν ταύτην, ὅτι ὁ ⸂ἐμὸς"
John,John,7,3,0.7065,0.2935,0.1434,MED,Jewish,8,"ἑορτὴν ταύτην, ὅτι ὁ ⸂ἐμὸς καιρὸς⸃ οὔπω πεπλήρωται."
John,John,7,1,0.9842,0.0158,0.015,HIGH,Jewish,8,ταῦτα ⸀δὲ εἰπὼν ⸀αὐτὸς ἔμεινεν ἐν τῇ Γαλιλαίᾳ.
John,John,7,1,0.9498,0.0502,0.0403,HIGH,Jewish,10,"Ὡς δὲ ἀνέβησαν οἱ ἀδελφοὶ αὐτοῦ ⸂εἰς τὴν ἑορτήν, τότε"
John,John,7,2,0.691,0.309,0.1472,MED,Jewish,10,"αὐτοῦ ⸂εἰς τὴν ἑορτήν, τότε καὶ αὐτὸς ἀνέβη⸃, οὐ φανερῶς"
John,John,7,3,0.5579,0.4421,0.1694,LOW,Jewish,9,"καὶ αὐτὸς ἀνέβη⸃, οὐ φανερῶς ἀλλὰ ὡς ἐν κρυπτῷ."
John,John,7,1,0.7917,0.2083,0.0645,MED,Jewish,10,οἱ οὖν Ἰουδαῖοι ἐζήτουν αὐτὸν ἐν τῇ ἑορτῇ καὶ ἔλεγον·
John,John,7,2,0.711,0.289,0.1681,LOW,Jewish,8,ἐν τῇ ἑορτῇ καὶ ἔλεγον· Ποῦ ἐστιν ἐκεῖνος;
John,John,7,1,0.7406,0.2594,0.1047,MED,Jewish,10,καὶ γογγυσμὸς ⸂περὶ αὐτοῦ ἦν πολὺς⸃ ἐν τοῖς ὄχλοις· οἱ
John,John,7,2,0.5783,0.4217,0.2126,LOW,Jewish,10,"πολὺς⸃ ἐν τοῖς ὄχλοις· οἱ μὲν ἔλεγον ὅτι Ἀγαθός ἐστιν,"
John,John,7,3,0.3478,0.6522,0.1595,LOW,Gentile,10,"μὲν ἔλεγον ὅτι Ἀγαθός ἐστιν, ἄλλοι ⸀δὲ ἔλεγον· Οὔ, ἀλλὰ"
John,John,7,4,0.4754,0.5246,0.165,LOW,Gentile,8,"ἄλλοι ⸀δὲ ἔλεγον· Οὔ, ἀλλὰ πλανᾷ τὸν ὄχλον."
John,John,7,1,0.621,0.379,0.2291,LOW,Jewish,10,οὐδεὶς μέντοι παρρησίᾳ ἐλάλει περὶ αὐτοῦ διὰ τὸν φόβον τῶν
John,John,7,2,0.9475,0.0525,0.0362,HIGH,Jewish,6,αὐτοῦ διὰ τὸν φόβον τῶν Ἰουδαίων.
John,John,7,1,0.7685,0.2315,0.0707,MED,Jewish,10,Ἤδη δὲ τῆς ἑορτῆς μεσούσης ⸀ἀνέβη Ἰησοῦς εἰς τὸ ἱερὸν
John,John,7,2,0.7735,0.2265,0.0899,MED,Jewish,7,⸀ἀνέβη Ἰησοῦς εἰς τὸ ἱερὸν καὶ ἐδίδασκεν.
John,John,7,1,0.6957,0.3043,0.1093,MED,Jewish,10,⸂ἐθαύμαζον οὖν⸃ οἱ Ἰουδαῖοι λέγοντες· Πῶς οὗτος γράμματα οἶδεν μὴ
John,John,7,2,0.6853,0.3147,0.0606,MED,Jewish,6,Πῶς οὗτος γράμματα οἶδεν μὴ μεμαθηκώς;
John,John,7,1,0.9873,0.0127,0.0094,HIGH,Jewish,10,ἀπεκρίθη οὖν αὐτοῖς ⸀ὁ Ἰησοῦς καὶ εἶπεν· Ἡ ἐμὴ διδαχὴ
John,John,7,2,0.9474,0.0526,0.0534,MED,Jewish,10,καὶ εἶπεν· Ἡ ἐμὴ διδαχὴ οὐκ ἔστιν ἐμὴ ἀλλὰ τοῦ
John,John,7,3,0.7411,0.2589,0.1209,MED,Jewish,7,οὐκ ἔστιν ἐμὴ ἀλλὰ τοῦ πέμψαντός με·
John,John,7,1,0.9934,0.0066,0.006,HIGH,Jewish,10,"ἐάν τις θέλῃ τὸ θέλημα αὐτοῦ ποιεῖν, γνώσεται περὶ τῆς"
John,John,7,2,0.9928,0.0072,0.0061,HIGH,Jewish,10,"αὐτοῦ ποιεῖν, γνώσεται περὶ τῆς διδαχῆς πότερον ἐκ τοῦ θεοῦ"
John,John,7,3,0.8274,0.1726,0.1043,MED,Jewish,10,διδαχῆς πότερον ἐκ τοῦ θεοῦ ἐστιν ἢ ἐγὼ ἀπ’ ἐμαυτοῦ
John,John,7,4,0.9537,0.0463,0.0294,HIGH,Jewish,6,ἐστιν ἢ ἐγὼ ἀπ’ ἐμαυτοῦ λαλῶ.
John,John,7,1,0.8565,0.1435,0.1199,MED,Jewish,10,ὁ ἀφ’ ἑαυτοῦ λαλῶν τὴν δόξαν τὴν ἰδίαν ζητεῖ· ὁ
John,John,7,2,0.8553,0.1447,0.0627,MED,Jewish,10,δόξαν τὴν ἰδίαν ζητεῖ· ὁ δὲ ζητῶν τὴν δόξαν τοῦ
John,John,7,3,0.9796,0.0204,0.0194,HIGH,Jewish,10,δὲ ζητῶν τὴν δόξαν τοῦ πέμψαντος αὐτὸν οὗτος ἀληθής ἐστιν
John,John,7,4,0.8484,0.1516,0.1063,MED,Jewish,10,πέμψαντος αὐτὸν οὗτος ἀληθής ἐστιν καὶ ἀδικία ἐν αὐτῷ οὐκ
John,John,7,5,0.7353,0.2647,0.1716,LOW,Jewish,6,καὶ ἀδικία ἐν αὐτῷ οὐκ ἔστιν.
John,John,7,1,0.393,0.607,0.2019,LOW,Gentile,10,Οὐ Μωϋσῆς ⸀δέδωκεν ὑμῖν τὸν νόμον; καὶ οὐδεὶς ἐξ ὑμῶν
John,John,7,2,0.7884,0.2116,0.1154,MED,Jewish,10,νόμον; καὶ οὐδεὶς ἐξ ὑμῶν ποιεῖ τὸν νόμον. τί με
John,John,7,3,0.8431,0.1569,0.0896,MED,Jewish,7,ποιεῖ τὸν νόμον. τί με ζητεῖτε ἀποκτεῖναι;
John,John,7,1,0.874,0.126,0.0503,MED,Jewish,9,ἀπεκρίθη ὁ ⸀ὄχλος· Δαιμόνιον ἔχεις· τίς σε ζητεῖ ἀποκτεῖναι;
John,John,7,1,0.9083,0.0917,0.0548,MED,Jewish,10,ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτοῖς· Ἓν ἔργον ἐποίησα καὶ πάντες
John,John,7,2,0.7314,0.2686,0.0638,MED,Jewish,6,Ἓν ἔργον ἐποίησα καὶ πάντες θαυμάζετε.
John,John,7,1,0.4993,0.5007,0.1985,LOW,Gentile,10,διὰ τοῦτο Μωϋσῆς δέδωκεν ὑμῖν τὴν περιτομήν— οὐχ ὅτι ἐκ
John,John,7,2,0.4372,0.5628,0.2758,LOW,Gentile,10,τὴν περιτομήν— οὐχ ὅτι ἐκ τοῦ Μωϋσέως ἐστὶν ἀλλ’ ἐκ
John,John,7,3,0.5346,0.4654,0.1928,LOW,Jewish,10,τοῦ Μωϋσέως ἐστὶν ἀλλ’ ἐκ τῶν πατέρων— καὶ ἐν σαββάτῳ
John,John,7,4,0.7039,0.2961,0.0855,MED,Jewish,7,τῶν πατέρων— καὶ ἐν σαββάτῳ περιτέμνετε ἄνθρωπον.
John,John,7,1,0.8928,0.1072,0.1013,MED,Jewish,10,εἰ περιτομὴν ⸀λαμβάνει ἄνθρωπος ἐν σαββάτῳ ἵνα μὴ λυθῇ ὁ
John,John,7,2,0.817,0.183,0.1487,MED,Jewish,10,"σαββάτῳ ἵνα μὴ λυθῇ ὁ νόμος Μωϋσέως, ἐμοὶ χολᾶτε ὅτι"
John,John,7,3,0.8173,0.1827,0.1079,MED,Jewish,10,"νόμος Μωϋσέως, ἐμοὶ χολᾶτε ὅτι ὅλον ἄνθρωπον ὑγιῆ ἐποίησα ἐν"
John,John,7,4,0.6367,0.3633,0.1192,MED,Jewish,6,ὅλον ἄνθρωπον ὑγιῆ ἐποίησα ἐν σαββάτῳ;
John,John,7,1,0.9331,0.0669,0.0426,HIGH,Jewish,9,"μὴ κρίνετε κατ’ ὄψιν, ἀλλὰ τὴν δικαίαν κρίσιν ⸀κρίνετε."
John,John,7,1,0.8745,0.1255,0.0831,MED,Jewish,10,Ἔλεγον οὖν τινες ἐκ τῶν Ἱεροσολυμιτῶν· Οὐχ οὗτός ἐστιν ὃν
John,John,7,2,0.6111,0.3889,0.1032,MED,Jewish,7,Ἱεροσολυμιτῶν· Οὐχ οὗτός ἐστιν ὃν ζητοῦσιν ἀποκτεῖναι;
John,John,7,1,0.4916,0.5084,0.1066,MED,Gentile,10,καὶ ἴδε παρρησίᾳ λαλεῖ καὶ οὐδὲν αὐτῷ λέγουσιν· μήποτε ἀληθῶς
John,John,7,2,0.306,0.694,0.163,LOW,Gentile,10,οὐδὲν αὐτῷ λέγουσιν· μήποτε ἀληθῶς ἔγνωσαν οἱ ἄρχοντες ὅτι οὗτός
John,John,7,3,0.9602,0.0398,0.0384,HIGH,Jewish,8,ἔγνωσαν οἱ ἄρχοντες ὅτι οὗτός ⸀ἐστιν ὁ χριστός;
John,John,7,1,0.4505,0.5495,0.094,MED,Gentile,10,ἀλλὰ τοῦτον οἴδαμεν πόθεν ἐστίν· ὁ δὲ χριστὸς ὅταν ἔρχηται
John,John,7,2,0.7123,0.2877,0.0544,MED,Jewish,9,ὁ δὲ χριστὸς ὅταν ἔρχηται οὐδεὶς γινώσκει πόθεν ἐστίν.
John,John,7,1,0.7237,0.2763,0.1596,LOW,Jewish,10,ἔκραξεν οὖν ἐν τῷ ἱερῷ διδάσκων ὁ Ἰησοῦς καὶ λέγων·
John,John,7,2,0.9072,0.0928,0.0791,MED,Jewish,10,διδάσκων ὁ Ἰησοῦς καὶ λέγων· Κἀμὲ οἴδατε καὶ οἴδατε πόθεν
John,John,7,3,0.6768,0.3232,0.2067,LOW,Jewish,10,Κἀμὲ οἴδατε καὶ οἴδατε πόθεν εἰμί· καὶ ἀπ’ ἐμαυτοῦ οὐκ
John,John,7,4,0.5587,0.4413,0.1656,LOW,Jewish,10,"εἰμί· καὶ ἀπ’ ἐμαυτοῦ οὐκ ἐλήλυθα, ἀλλ’ ἔστιν ἀληθινὸς ὁ"
John,John,7,5,0.7427,0.2573,0.1072,MED,Jewish,10,"ἐλήλυθα, ἀλλ’ ἔστιν ἀληθινὸς ὁ πέμψας με, ὃν ὑμεῖς οὐκ"
John,John,7,6,0.8385,0.1615,0.0886,MED,Jewish,6,"πέμψας με, ὃν ὑμεῖς οὐκ οἴδατε·"
John,John,7,1,0.9758,0.0242,0.0314,HIGH,Jewish,10,"ἐγὼ οἶδα αὐτόν, ὅτι παρ’ αὐτοῦ εἰμι κἀκεῖνός με ἀπέστειλεν."
John,John,7,1,0.861,0.139,0.181,LOW,Jewish,10,"ἐζήτουν οὖν αὐτὸν πιάσαι, καὶ οὐδεὶς ἐπέβαλεν ἐπ’ αὐτὸν τὴν"
John,John,7,2,0.8854,0.1146,0.1566,LOW,Jewish,10,"οὐδεὶς ἐπέβαλεν ἐπ’ αὐτὸν τὴν χεῖρα, ὅτι οὔπω ἐληλύθει ἡ"
John,John,7,3,0.844,0.156,0.104,MED,Jewish,7,"χεῖρα, ὅτι οὔπω ἐληλύθει ἡ ὥρα αὐτοῦ."
John,John,7,1,0.7458,0.2542,0.0886,MED,Jewish,10,"⸂ἐκ τοῦ ὄχλου δὲ πολλοὶ⸃ ἐπίστευσαν εἰς αὐτόν, καὶ ⸀ἔλεγον·"
John,John,7,2,0.9203,0.0797,0.0431,HIGH,Jewish,10,"ἐπίστευσαν εἰς αὐτόν, καὶ ⸀ἔλεγον· Ὁ χριστὸς ὅταν ἔλθῃ ⸀μὴ"
John,John,7,3,0.9298,0.0702,0.0357,HIGH,Jewish,10,Ὁ χριστὸς ὅταν ἔλθῃ ⸀μὴ πλείονα ⸀σημεῖα ποιήσει ὧν οὗτος
John,John,7,4,0.9086,0.0914,0.0828,MED,Jewish,6,πλείονα ⸀σημεῖα ποιήσει ὧν οὗτος ἐποίησεν;
John,John,7,1,0.9815,0.0185,0.0062,HIGH,Jewish,10,"Ἤκουσαν οἱ Φαρισαῖοι τοῦ ὄχλου γογγύζοντος περὶ αὐτοῦ ταῦτα, καὶ"
John,John,7,2,0.9341,0.0659,0.0425,HIGH,Jewish,10,"γογγύζοντος περὶ αὐτοῦ ταῦτα, καὶ ἀπέστειλαν ⸂οἱ ἀρχιερεῖς καὶ οἱ"
John,John,7,3,0.9691,0.0309,0.0319,HIGH,Jewish,10,ἀπέστειλαν ⸂οἱ ἀρχιερεῖς καὶ οἱ Φαρισαῖοι ὑπηρέτας⸃ ἵνα πιάσωσιν αὐτόν.
John,John,7,1,0.7799,0.2201,0.191,LOW,Jewish,10,εἶπεν οὖν ὁ Ἰησοῦς· Ἔτι ⸂χρόνον μικρὸν⸃ μεθ’ ὑμῶν εἰμι
John,John,7,2,0.6554,0.3446,0.1521,LOW,Jewish,10,⸂χρόνον μικρὸν⸃ μεθ’ ὑμῶν εἰμι καὶ ὑπάγω πρὸς τὸν πέμψαντά
John,John,7,3,0.8829,0.1171,0.1322,MED,Jewish,6,καὶ ὑπάγω πρὸς τὸν πέμψαντά με.
John,John,7,1,0.8548,0.1452,0.1215,MED,Jewish,10,"ζητήσετέ με καὶ οὐχ ⸀εὑρήσετε, καὶ ὅπου εἰμὶ ἐγὼ ὑμεῖς"
John,John,7,2,0.6596,0.3404,0.2165,LOW,Jewish,8,καὶ ὅπου εἰμὶ ἐγὼ ὑμεῖς οὐ δύνασθε ἐλθεῖν.
John,John,7,1,0.6333,0.3667,0.1412,MED,Jewish,10,εἶπον οὖν οἱ Ἰουδαῖοι πρὸς ἑαυτούς· Ποῦ οὗτος μέλλει πορεύεσθαι
John,John,7,2,0.728,0.272,0.1393,MED,Jewish,10,ἑαυτούς· Ποῦ οὗτος μέλλει πορεύεσθαι ὅτι ἡμεῖς οὐχ εὑρήσομεν αὐτόν;
John,John,7,3,0.8194,0.1806,0.0959,MED,Jewish,10,ὅτι ἡμεῖς οὐχ εὑρήσομεν αὐτόν; μὴ εἰς τὴν διασπορὰν τῶν
John,John,7,4,0.1723,0.8277,0.047,HIGH,Gentile,10,μὴ εἰς τὴν διασπορὰν τῶν Ἑλλήνων μέλλει πορεύεσθαι καὶ διδάσκειν
John,John,7,5,0.3728,0.6272,0.0763,MED,Gentile,7,Ἑλλήνων μέλλει πορεύεσθαι καὶ διδάσκειν τοὺς Ἕλληνας;
John,John,7,1,0.9884,0.0116,0.0209,HIGH,Jewish,10,τίς ἐστιν ⸂ὁ λόγος οὗτος⸃ ὃν εἶπε· Ζητήσετέ με καὶ
John,John,7,2,0.8604,0.1396,0.0636,MED,Jewish,10,"ὃν εἶπε· Ζητήσετέ με καὶ οὐχ ⸀εὑρήσετε, καὶ ὅπου εἰμὶ"
John,John,7,3,0.7282,0.2718,0.0893,MED,Jewish,10,"οὐχ ⸀εὑρήσετε, καὶ ὅπου εἰμὶ ἐγὼ ὑμεῖς οὐ δύνασθε ἐλθεῖν;"
John,John,7,1,0.8718,0.1282,0.0559,MED,Jewish,10,Ἐν δὲ τῇ ἐσχάτῃ ἡμέρᾳ τῇ μεγάλῃ τῆς ἑορτῆς εἱστήκει
John,John,7,2,0.7417,0.2583,0.1667,LOW,Jewish,10,"τῇ μεγάλῃ τῆς ἑορτῆς εἱστήκει ὁ Ἰησοῦς, καὶ ἔκραξεν λέγων·"
John,John,7,3,0.833,0.167,0.1312,MED,Jewish,10,"ὁ Ἰησοῦς, καὶ ἔκραξεν λέγων· Ἐάν τις διψᾷ ἐρχέσθω πρός"
John,John,7,4,0.4973,0.5027,0.1699,LOW,Gentile,8,Ἐάν τις διψᾷ ἐρχέσθω πρός με καὶ πινέτω.
John,John,7,1,0.9607,0.0393,0.0324,HIGH,Jewish,10,"ὁ πιστεύων εἰς ἐμέ, καθὼς εἶπεν ἡ γραφή, ποταμοὶ ἐκ"
John,John,7,2,0.9782,0.0218,0.0156,HIGH,Jewish,10,"εἶπεν ἡ γραφή, ποταμοὶ ἐκ τῆς κοιλίας αὐτοῦ ῥεύσουσιν ὕδατος"
John,John,7,3,0.8781,0.1219,0.0467,HIGH,Jewish,6,τῆς κοιλίας αὐτοῦ ῥεύσουσιν ὕδατος ζῶντος.
John,John,7,1,0.8755,0.1245,0.1312,MED,Jewish,10,τοῦτο δὲ εἶπεν περὶ τοῦ πνεύματος ⸀οὗ ἔμελλον λαμβάνειν οἱ
John,John,7,2,0.6561,0.3439,0.0966,MED,Jewish,10,πνεύματος ⸀οὗ ἔμελλον λαμβάνειν οἱ ⸀πιστεύσαντες εἰς αὐτόν· οὔπω γὰρ
John,John,7,3,0.5249,0.4751,0.2108,LOW,Jewish,10,"⸀πιστεύσαντες εἰς αὐτόν· οὔπω γὰρ ἦν ⸀πνεῦμα, ὅτι Ἰησοῦς ⸀οὐδέπω"
John,John,7,4,0.6532,0.3468,0.132,MED,Jewish,6,"ἦν ⸀πνεῦμα, ὅτι Ἰησοῦς ⸀οὐδέπω ἐδοξάσθη."
John,John,7,1,0.9563,0.0437,0.0188,HIGH,Jewish,10,⸂Ἐκ τοῦ ὄχλου οὖν⸃ ἀκούσαντες ⸂τῶν λόγων τούτων⸃ ⸀ἔλεγον· Οὗτός
John,John,7,2,0.7822,0.2178,0.2069,LOW,Jewish,9,⸂τῶν λόγων τούτων⸃ ⸀ἔλεγον· Οὗτός ἐστιν ἀληθῶς ὁ προφήτης·
John,John,7,1,0.9263,0.0737,0.0459,HIGH,Jewish,10,ἄλλοι ἔλεγον· Οὗτός ἐστιν ὁ χριστός· ⸂οἱ δὲ⸃ ἔλεγον· Μὴ
John,John,7,2,0.9174,0.0826,0.0528,MED,Jewish,10,χριστός· ⸂οἱ δὲ⸃ ἔλεγον· Μὴ γὰρ ἐκ τῆς Γαλιλαίας ὁ
John,John,7,3,0.8253,0.1747,0.1037,MED,Jewish,7,γὰρ ἐκ τῆς Γαλιλαίας ὁ χριστὸς ἔρχεται;
John,John,7,1,0.3924,0.6076,0.2764,LOW,Gentile,10,"⸀οὐχ ἡ γραφὴ εἶπεν ὅτι ἐκ τοῦ σπέρματος Δαυίδ, καὶ"
John,John,7,2,0.735,0.265,0.1654,LOW,Jewish,10,"ἐκ τοῦ σπέρματος Δαυίδ, καὶ ἀπὸ Βηθλέεμ τῆς κώμης ὅπου"
John,John,7,3,0.8153,0.1847,0.1397,MED,Jewish,10,"ἀπὸ Βηθλέεμ τῆς κώμης ὅπου ἦν Δαυίδ, ⸂ἔρχεται ὁ χριστός⸃;"
John,John,7,1,0.9381,0.0619,0.0224,HIGH,Jewish,8,σχίσμα οὖν ⸂ἐγένετο ἐν τῷ ὄχλῳ⸃ δι’ αὐτόν.
John,John,7,1,0.8023,0.1977,0.0911,MED,Jewish,10,"τινὲς δὲ ἤθελον ἐξ αὐτῶν πιάσαι αὐτόν, ἀλλ’ οὐδεὶς ⸀ἐπέβαλεν"
John,John,7,2,0.7543,0.2457,0.0794,MED,Jewish,9,"πιάσαι αὐτόν, ἀλλ’ οὐδεὶς ⸀ἐπέβαλεν ἐπ’ αὐτὸν τὰς χεῖρας."
John,John,7,1,0.8945,0.1055,0.108,MED,Jewish,10,"Ἦλθον οὖν οἱ ὑπηρέται πρὸς τοὺς ἀρχιερεῖς καὶ Φαρισαίους, καὶ"
John,John,7,2,0.6862,0.3138,0.1681,LOW,Jewish,10,"τοὺς ἀρχιερεῖς καὶ Φαρισαίους, καὶ εἶπον αὐτοῖς ἐκεῖνοι· Διὰ τί"
John,John,7,3,0.8509,0.1491,0.0796,MED,Jewish,8,εἶπον αὐτοῖς ἐκεῖνοι· Διὰ τί οὐκ ἠγάγετε αὐτόν;
John,John,7,1,0.7272,0.2728,0.1136,MED,Jewish,7,ἀπεκρίθησαν οἱ ὑπηρέται· Οὐδέποτε ⸂ἐλάλησεν οὕτως⸃ ⸀ἄνθρωπος.
John,John,7,1,0.9208,0.0792,0.052,MED,Jewish,9,ἀπεκρίθησαν οὖν αὐτοῖς οἱ Φαρισαῖοι· Μὴ καὶ ὑμεῖς πεπλάνησθε;
John,John,7,1,0.6352,0.3648,0.0834,MED,Jewish,10,μή τις ἐκ τῶν ἀρχόντων ἐπίστευσεν εἰς αὐτὸν ἢ ἐκ
John,John,7,2,0.8686,0.1314,0.1198,MED,Jewish,7,ἐπίστευσεν εἰς αὐτὸν ἢ ἐκ τῶν Φαρισαίων;
John,John,7,1,0.9902,0.0098,0.005,HIGH,Jewish,10,ἀλλὰ ὁ ὄχλος οὗτος ὁ μὴ γινώσκων τὸν νόμον ⸀ἐπάρατοί
John,John,7,2,0.7483,0.2517,0.0838,MED,Jewish,6,μὴ γινώσκων τὸν νόμον ⸀ἐπάρατοί εἰσιν.
John,John,7,1,0.9015,0.0985,0.0392,HIGH,Jewish,10,"λέγει Νικόδημος πρὸς αὐτούς, ὁ ⸀ἐλθὼν πρὸς αὐτὸν ⸀πρότερον, εἷς"
John,John,7,2,0.8589,0.1411,0.0529,MED,Jewish,8,"⸀ἐλθὼν πρὸς αὐτὸν ⸀πρότερον, εἷς ὢν ἐξ αὐτῶν·"
John,John,7,1,0.3068,0.6932,0.2096,LOW,Gentile,10,Μὴ ὁ νόμος ἡμῶν κρίνει τὸν ἄνθρωπον ἐὰν μὴ ἀκούσῃ
John,John,7,2,0.3457,0.6543,0.0337,HIGH,Gentile,10,τὸν ἄνθρωπον ἐὰν μὴ ἀκούσῃ ⸂πρῶτον παρ’ αὐτοῦ⸃ καὶ γνῷ
John,John,7,3,0.9039,0.0961,0.0571,MED,Jewish,7,⸂πρῶτον παρ’ αὐτοῦ⸃ καὶ γνῷ τί ποιεῖ;
