book,book_full,chapter,unit_idx,p_jewish,p_gentile,uncertainty,confidence,label,n_tokens,text
Acts,Acts,4,26,0.9991,0.0009,0.0014,HIGH,Jewish,24,"καὶ δεηθέντων αὐτῶν ἐσαλεύθη ὁ τόπος ἐν ᾧ ἦσαν συνηγμένοι, καὶ ἐπλήσθησαν ἅπαντες ⸂τοῦ ἁγίου πνεύματος⸃, καὶ ἐλάλουν τὸν λόγον τοῦ θεοῦ μετὰ παρρησίας."
Acts,Acts,4,27,0.5474,0.4526,0.0346,HIGH,Jewish,25,"Τοῦ δὲ πλήθους τῶν πιστευσάντων ἦν ⸀καρδία καὶ ⸀ψυχὴ μία, καὶ οὐδὲ εἷς τι τῶν ὑπαρχόντων ⸀αὐτῷ ἔλεγεν ἴδιον εἶναι, ἀλλ’ ἦν αὐτοῖς ⸀πάντα κοινά."
Acts,Acts,4,28,0.9466,0.0534,0.062,MED,Jewish,20,"καὶ ⸂δυνάμει μεγάλῃ⸃ ἀπεδίδουν τὸ μαρτύριον οἱ ἀπόστολοι ⸂τῆς ἀναστάσεως τοῦ κυρίου Ἰησοῦ⸃, χάρις τε μεγάλη ἦν ἐπὶ πάντας αὐτούς."
Acts,Acts,4,29,0.7455,0.2545,0.0498,HIGH,Jewish,7,οὐδὲ γὰρ ἐνδεής τις ⸀ἦν ἐν αὐτοῖς·
Acts,Acts,4,30,0.5561,0.4439,0.183,LOW,Jewish,20,"ὅσοι γὰρ κτήτορες χωρίων ἢ οἰκιῶν ὑπῆρχον, πωλοῦντες ἔφερον τὰς τιμὰς τῶν πιπρασκομένων καὶ ἐτίθουν παρὰ τοὺς πόδας τῶν ἀποστόλων·"
Acts,Acts,4,31,0.4925,0.5075,0.0667,MED,Gentile,8,διεδίδετο δὲ ἑκάστῳ καθότι ἄν τις χρείαν εἶχεν.
Acts,Acts,4,32,0.9923,0.0077,0.0081,HIGH,Jewish,31,"⸀Ἰωσὴφ δὲ ὁ ἐπικληθεὶς Βαρναβᾶς ἀπὸ τῶν ἀποστόλων, ὅ ἐστιν μεθερμηνευόμενον υἱὸς παρακλήσεως, Λευίτης, Κύπριος τῷ γένει, ὑπάρχοντος αὐτῷ ἀγροῦ πωλήσας ἤνεγκεν τὸ χρῆμα καὶ ἔθηκεν ⸀παρὰ τοὺς πόδας τῶν ἀποστόλων."
Acts,Acts,5,1,0.9934,0.0066,0.0076,HIGH,Jewish,31,"Ἀνὴρ δέ τις Ἁνανίας ὀνόματι σὺν Σαπφίρῃ τῇ γυναικὶ αὐτοῦ ἐπώλησεν κτῆμα καὶ ἐνοσφίσατο ἀπὸ τῆς τιμῆς, συνειδυίης καὶ τῆς ⸀γυναικός, καὶ ἐνέγκας μέρος τι παρὰ τοὺς πόδας τῶν ἀποστόλων ἔθηκεν."
Acts,Acts,5,2,0.8754,0.1246,0.1052,MED,Jewish,4,εἶπεν δὲ ⸀ὁ Πέτρος·
Acts,Acts,5,3,0.9872,0.0128,0.0099,HIGH,Jewish,22,"Ἁνανία, διὰ τί ἐπλήρωσεν ὁ Σατανᾶς τὴν καρδίαν σου, ψεύσασθαί σε τὸ πνεῦμα τὸ ἅγιον καὶ ⸀νοσφίσασθαι ἀπὸ τῆς τιμῆς τοῦ χωρίου;"
Acts,Acts,5,4,0.8719,0.1281,0.1105,MED,Jewish,11,οὐχὶ μένον σοὶ ἔμενεν καὶ πραθὲν ἐν τῇ σῇ ἐξουσίᾳ ὑπῆρχεν;
Acts,Acts,5,5,0.6751,0.3249,0.2516,LOW,Jewish,10,τί ὅτι ἔθου ἐν τῇ καρδίᾳ σου τὸ πρᾶγμα τοῦτο;
Acts,Acts,5,6,0.7586,0.2414,0.1255,MED,Jewish,6,οὐκ ἐψεύσω ἀνθρώποις ἀλλὰ τῷ θεῷ.
Acts,Acts,5,7,0.8906,0.1094,0.134,MED,Jewish,9,ἀκούων δὲ ὁ Ἁνανίας τοὺς λόγους τούτους πεσὼν ἐξέψυξεν·
Acts,Acts,5,8,0.5628,0.4372,0.2152,LOW,Jewish,8,καὶ ἐγένετο φόβος μέγας ἐπὶ πάντας τοὺς ⸀ἀκούοντας.
Acts,Acts,5,9,0.6401,0.3599,0.1249,MED,Jewish,9,ἀναστάντες δὲ οἱ νεώτεροι συνέστειλαν αὐτὸν καὶ ἐξενέγκαντες ἔθαψαν.
Acts,Acts,5,10,0.4968,0.5032,0.2315,LOW,Gentile,15,Ἐγένετο δὲ ὡς ὡρῶν τριῶν διάστημα καὶ ἡ γυνὴ αὐτοῦ μὴ εἰδυῖα τὸ γεγονὸς εἰσῆλθεν.
Acts,Acts,5,11,0.7634,0.2366,0.0512,MED,Jewish,5,ἀπεκρίθη δὲ ⸂πρὸς αὐτὴν⸃ ⸀Πέτρος·
Acts,Acts,5,12,0.6625,0.3375,0.0871,MED,Jewish,7,"Εἰπέ μοι, εἰ τοσούτου τὸ χωρίον ἀπέδοσθε;"
Acts,Acts,5,13,0.6192,0.3808,0.0593,MED,Jewish,3,ἡ δὲ εἶπεν·
Acts,Acts,5,14,0.6373,0.3627,0.1626,LOW,Jewish,7,"Ναί, τοσούτου. ὁ δὲ ⸀Πέτρος πρὸς αὐτήν·"
Acts,Acts,5,15,0.5117,0.4883,0.1412,MED,Jewish,8,Τί ὅτι συνεφωνήθη ὑμῖν πειράσαι τὸ πνεῦμα κυρίου;
Acts,Acts,5,16,0.9629,0.0371,0.0211,HIGH,Jewish,14,ἰδοὺ οἱ πόδες τῶν θαψάντων τὸν ἄνδρα σου ἐπὶ τῇ θύρᾳ καὶ ἐξοίσουσίν σε.
Acts,Acts,5,17,0.9276,0.0724,0.0661,MED,Jewish,9,ἔπεσεν δὲ παραχρῆμα ⸀πρὸς τοὺς πόδας αὐτοῦ καὶ ἐξέψυξεν·
Acts,Acts,5,18,0.9727,0.0273,0.0164,HIGH,Jewish,14,"εἰσελθόντες δὲ οἱ νεανίσκοι εὗρον αὐτὴν νεκράν, καὶ ἐξενέγκαντες ἔθαψαν πρὸς τὸν ἄνδρα αὐτῆς."
Acts,Acts,5,19,0.9185,0.0815,0.0887,MED,Jewish,14,καὶ ἐγένετο φόβος μέγας ἐφ’ ὅλην τὴν ἐκκλησίαν καὶ ἐπὶ πάντας τοὺς ἀκούοντας ταῦτα.
Acts,Acts,5,20,0.7041,0.2959,0.152,LOW,Jewish,14,Διὰ δὲ τῶν χειρῶν τῶν ἀποστόλων ἐγίνετο σημεῖα καὶ τέρατα ⸂πολλὰ ἐν τῷ λαῷ⸃·
Acts,Acts,5,21,0.5627,0.4373,0.1495,MED,Jewish,8,καὶ ἦσαν ὁμοθυμαδὸν ⸀ἅπαντες ἐν τῇ Στοᾷ Σολομῶντος·
Acts,Acts,5,22,0.2895,0.7105,0.1144,MED,Gentile,23,"τῶν δὲ λοιπῶν οὐδεὶς ἐτόλμα κολλᾶσθαι αὐτοῖς, ἀλλ’ ἐμεγάλυνεν αὐτοὺς ὁ λαός, μᾶλλον δὲ προσετίθεντο πιστεύοντες τῷ κυρίῳ πλήθη ἀνδρῶν τε καὶ γυναικῶν·"
Acts,Acts,5,23,0.7646,0.2354,0.0617,MED,Jewish,23,"ὥστε ⸂καὶ εἰς⸃ τὰς πλατείας ἐκφέρειν τοὺς ἀσθενεῖς καὶ τιθέναι ἐπὶ ⸀κλιναρίων καὶ κραβάττων, ἵνα ἐρχομένου Πέτρου κἂν ἡ σκιὰ ⸀ἐπισκιάσῃ τινὶ αὐτῶν."
Acts,Acts,5,24,0.6946,0.3054,0.1882,LOW,Jewish,19,"συνήρχετο δὲ καὶ τὸ πλῆθος τῶν πέριξ ⸀πόλεων Ἰερουσαλήμ, φέροντες ἀσθενεῖς καὶ ὀχλουμένους ὑπὸ πνευμάτων ἀκαθάρτων, οἵτινες ἐθεραπεύοντο ἅπαντες."
Acts,Acts,5,25,0.9834,0.0166,0.0173,HIGH,Jewish,29,"Ἀναστὰς δὲ ὁ ἀρχιερεὺς καὶ πάντες οἱ σὺν αὐτῷ, ἡ οὖσα αἵρεσις τῶν Σαδδουκαίων, ἐπλήσθησαν ζήλου καὶ ἐπέβαλον τὰς ⸀χεῖρας ἐπὶ τοὺς ἀποστόλους καὶ ἔθεντο αὐτοὺς ἐν τηρήσει δημοσίᾳ."
Acts,Acts,5,26,0.965,0.035,0.0205,HIGH,Jewish,14,ἄγγελος δὲ κυρίου ⸀διὰ νυκτὸς ⸀ἤνοιξε τὰς θύρας τῆς φυλακῆς ἐξαγαγών τε αὐτοὺς εἶπεν·
Acts,Acts,5,27,0.9344,0.0656,0.1097,MED,Jewish,15,Πορεύεσθε καὶ σταθέντες λαλεῖτε ἐν τῷ ἱερῷ τῷ λαῷ πάντα τὰ ῥήματα τῆς ζωῆς ταύτης.
Acts,Acts,5,28,0.9686,0.0314,0.0211,HIGH,Jewish,11,ἀκούσαντες δὲ εἰσῆλθον ὑπὸ τὸν ὄρθρον εἰς τὸ ἱερὸν καὶ ἐδίδασκον.
Acts,Acts,5,29,0.9964,0.0036,0.0038,HIGH,Jewish,25,"Παραγενόμενος δὲ ὁ ἀρχιερεὺς καὶ οἱ σὺν αὐτῷ συνεκάλεσαν τὸ συνέδριον καὶ πᾶσαν τὴν γερουσίαν τῶν υἱῶν Ἰσραήλ, καὶ ἀπέστειλαν εἰς τὸ δεσμωτήριον ἀχθῆναι αὐτούς."
Acts,Acts,5,30,0.5116,0.4884,0.2521,LOW,Jewish,34,"οἱ δὲ ⸂παραγενόμενοι ὑπηρέται⸃ οὐχ εὗρον αὐτοὺς ἐν τῇ φυλακῇ, ἀναστρέψαντες δὲ ἀπήγγειλαν λέγοντες ὅτι ⸀Τὸ δεσμωτήριον εὕρομεν κεκλεισμένον ἐν πάσῃ ἀσφαλείᾳ καὶ τοὺς φύλακας ἑστῶτας ⸀ἐπὶ τῶν θυρῶν, ἀνοίξαντες δὲ ἔσω οὐδένα εὕρομεν."
Acts,Acts,5,31,0.4798,0.5202,0.1518,LOW,Gentile,21,"ὡς δὲ ἤκουσαν τοὺς λόγους τούτους ὅ ⸀τε στρατηγὸς τοῦ ἱεροῦ καὶ οἱ ἀρχιερεῖς, διηπόρουν περὶ αὐτῶν τί ἂν γένοιτο τοῦτο."
Acts,Acts,5,32,0.9973,0.0027,0.0018,HIGH,Jewish,23,παραγενόμενος δέ τις ἀπήγγειλεν αὐτοῖς ὅτι Ἰδοὺ οἱ ἄνδρες οὓς ἔθεσθε ἐν τῇ φυλακῇ εἰσὶν ἐν τῷ ἱερῷ ἑστῶτες καὶ διδάσκοντες τὸν λαόν.
Acts,Acts,5,33,0.934,0.066,0.0687,MED,Jewish,18,"τότε ἀπελθὼν ὁ στρατηγὸς σὺν τοῖς ὑπηρέταις ⸀ἤγαγεν αὐτούς, οὐ μετὰ βίας, ἐφοβοῦντο γὰρ τὸν λαόν, ⸀μὴ λιθασθῶσιν."
Acts,Acts,5,34,0.9713,0.0287,0.0255,HIGH,Jewish,7,Ἀγαγόντες δὲ αὐτοὺς ἔστησαν ἐν τῷ συνεδρίῳ.
Acts,Acts,5,35,0.8424,0.1576,0.0805,MED,Jewish,6,καὶ ἐπηρώτησεν αὐτοὺς ὁ ἀρχιερεὺς ⸀λέγων·
Acts,Acts,5,36,0.998,0.002,0.0037,HIGH,Jewish,27,"Παραγγελίᾳ παρηγγείλαμεν ὑμῖν μὴ διδάσκειν ἐπὶ τῷ ὀνόματι τούτῳ, καὶ ἰδοὺ πεπληρώκατε τὴν Ἰερουσαλὴμ τῆς διδαχῆς ὑμῶν, καὶ βούλεσθε ἐπαγαγεῖν ἐφ’ ἡμᾶς τὸ αἷμα τοῦ ἀνθρώπου τούτου."
Acts,Acts,5,37,0.7172,0.2828,0.0705,MED,Jewish,7,ἀποκριθεὶς δὲ Πέτρος καὶ οἱ ἀπόστολοι εἶπαν·
Acts,Acts,5,38,0.5197,0.4803,0.1099,MED,Jewish,6,Πειθαρχεῖν δεῖ θεῷ μᾶλλον ἢ ἀνθρώποις.
Acts,Acts,5,39,0.9814,0.0186,0.0085,HIGH,Jewish,13,"ὁ θεὸς τῶν πατέρων ἡμῶν ἤγειρεν Ἰησοῦν, ὃν ὑμεῖς διεχειρίσασθε κρεμάσαντες ἐπὶ ξύλου·"
Acts,Acts,5,40,0.9866,0.0134,0.0158,HIGH,Jewish,18,"τοῦτον ὁ θεὸς ἀρχηγὸν καὶ σωτῆρα ὕψωσεν τῇ δεξιᾷ αὐτοῦ, ⸀τοῦ δοῦναι μετάνοιαν τῷ Ἰσραὴλ καὶ ἄφεσιν ἁμαρτιῶν·"
Acts,Acts,5,41,0.9436,0.0564,0.093,MED,Jewish,19,"καὶ ἡμεῖς ⸀ἐσμεν μάρτυρες τῶν ῥημάτων τούτων, καὶ τὸ ⸀πνεῦμα τὸ ἅγιον ὃ ἔδωκεν ὁ θεὸς τοῖς πειθαρχοῦσιν αὐτῷ."
Acts,Acts,5,42,0.4527,0.5473,0.1218,MED,Gentile,8,Οἱ δὲ ⸀ἀκούσαντες διεπρίοντο καὶ ἐβούλοντο ἀνελεῖν αὐτούς.
Acts,Acts,5,43,0.9244,0.0756,0.0298,HIGH,Jewish,24,"ἀναστὰς δέ τις ἐν τῷ συνεδρίῳ Φαρισαῖος ὀνόματι Γαμαλιήλ, νομοδιδάσκαλος τίμιος παντὶ τῷ λαῷ, ἐκέλευσεν ἔξω ⸀βραχὺ τοὺς ⸀ἀνθρώπους ποιῆσαι, εἶπέν τε πρὸς αὐτούς·"
Acts,Acts,5,44,0.442,0.558,0.2172,LOW,Gentile,11,"Ἄνδρες Ἰσραηλῖται, προσέχετε ἑαυτοῖς ἐπὶ τοῖς ἀνθρώποις τούτοις τί μέλλετε πράσσειν."
Acts,Acts,5,45,0.824,0.176,0.1231,MED,Jewish,17,"πρὸ γὰρ τούτων τῶν ἡμερῶν ἀνέστη Θευδᾶς, λέγων εἶναί τινα ἑαυτόν, ᾧ ⸀προσεκλίθη ⸂ἀνδρῶν ἀριθμὸς ὡς⸃ τετρακοσίων·"
Acts,Acts,5,46,0.9552,0.0448,0.0352,HIGH,Jewish,12,"ὃς ἀνῃρέθη, καὶ πάντες ὅσοι ἐπείθοντο αὐτῷ διελύθησαν καὶ ἐγένοντο εἰς οὐδέν."
Acts,Acts,5,47,0.975,0.025,0.0266,HIGH,Jewish,16,μετὰ τοῦτον ἀνέστη Ἰούδας ὁ Γαλιλαῖος ἐν ταῖς ἡμέραις τῆς ἀπογραφῆς καὶ ἀπέστησε ⸀λαὸν ὀπίσω αὐτοῦ·
Acts,Acts,5,48,0.867,0.133,0.0919,MED,Jewish,8,κἀκεῖνος ἀπώλετο καὶ πάντες ὅσοι ἐπείθοντο αὐτῷ διεσκορπίσθησαν.
Acts,Acts,5,49,0.9976,0.0024,0.0015,HIGH,Jewish,13,"καὶ τὰ νῦν λέγω ὑμῖν, ἀπόστητε ἀπὸ τῶν ἀνθρώπων τούτων καὶ ⸀ἄφετε αὐτούς·"
Acts,Acts,5,50,0.5772,0.4228,0.2215,LOW,Jewish,26,"(ὅτι ἐὰν ᾖ ἐξ ἀνθρώπων ἡ βουλὴ ⸀αὕτη ἢ τὸ ἔργον τοῦτο, καταλυθήσεται, εἰ δὲ ἐκ θεοῦ ἐστιν, οὐ ⸀δυνήσεσθε καταλῦσαι ⸀αὐτούς·) μήποτε καὶ θεομάχοι εὑρεθῆτε."
Acts,Acts,5,51,0.9788,0.0212,0.0257,HIGH,Jewish,18,"ἐπείσθησαν δὲ αὐτῷ, καὶ προσκαλεσάμενοι τοὺς ἀποστόλους δείραντες παρήγγειλαν μὴ λαλεῖν ἐπὶ τῷ ὀνόματι τοῦ Ἰησοῦ καὶ ⸀ἀπέλυσαν."
Acts,Acts,5,52,0.7961,0.2039,0.0588,MED,Jewish,15,οἱ μὲν οὖν ἐπορεύοντο χαίροντες ἀπὸ προσώπου τοῦ συνεδρίου ὅτι ⸂κατηξιώθησαν ὑπὲρ τοῦ ὀνόματος⸃ ἀτιμασθῆναι·
Acts,Acts,5,53,0.3471,0.6529,0.147,MED,Gentile,17,πᾶσάν τε ἡμέραν ἐν τῷ ἱερῷ καὶ κατ’ οἶκον οὐκ ἐπαύοντο διδάσκοντες καὶ εὐαγγελιζόμενοι ⸂τὸν χριστὸν Ἰησοῦν⸃.
Acts,Acts,6,1,0.9415,0.0585,0.0964,MED,Jewish,25,Ἐν δὲ ταῖς ἡμέραις ταύταις πληθυνόντων τῶν μαθητῶν ἐγένετο γογγυσμὸς τῶν Ἑλληνιστῶν πρὸς τοὺς Ἑβραίους ὅτι παρεθεωροῦντο ἐν τῇ διακονίᾳ τῇ καθημερινῇ αἱ χῆραι αὐτῶν.
Acts,Acts,6,2,0.5856,0.4144,0.1853,LOW,Jewish,9,προσκαλεσάμενοι δὲ οἱ δώδεκα τὸ πλῆθος τῶν μαθητῶν εἶπαν·
Acts,Acts,6,3,0.7177,0.2823,0.1886,LOW,Jewish,11,Οὐκ ἀρεστόν ἐστιν ἡμᾶς καταλείψαντας τὸν λόγον τοῦ θεοῦ διακονεῖν τραπέζαις·
Acts,Acts,6,4,0.9524,0.0476,0.0453,HIGH,Jewish,18,"ἐπισκέψασθε ⸀δέ, ἀδελφοί, ἄνδρας ἐξ ὑμῶν μαρτυρουμένους ἑπτὰ πλήρεις ⸀πνεύματος καὶ σοφίας, οὓς ⸀καταστήσομεν ἐπὶ τῆς χρείας ταύτης·"
Acts,Acts,6,5,0.8514,0.1486,0.0824,MED,Jewish,10,ἡμεῖς δὲ τῇ προσευχῇ καὶ τῇ διακονίᾳ τοῦ λόγου προσκαρτερήσομεν.
Acts,Acts,6,6,0.9924,0.0076,0.0095,HIGH,Jewish,42,"καὶ ἤρεσεν ὁ λόγος ἐνώπιον παντὸς τοῦ πλήθους, καὶ ἐξελέξαντο Στέφανον, ἄνδρα ⸀πλήρης πίστεως καὶ πνεύματος ἁγίου, καὶ Φίλιππον καὶ Πρόχορον καὶ Νικάνορα καὶ Τίμωνα καὶ Παρμενᾶν καὶ Νικόλαον προσήλυτον Ἀντιοχέα, οὓς ἔστησαν ἐνώπιον τῶν ἀποστόλων, καὶ προσευξάμενοι ἐπέθηκαν αὐτοῖς τὰς χεῖρας."
Acts,Acts,6,7,0.9928,0.0072,0.0107,HIGH,Jewish,23,"Καὶ ὁ λόγος τοῦ θεοῦ ηὔξανεν, καὶ ἐπληθύνετο ὁ ἀριθμὸς τῶν μαθητῶν ἐν Ἰερουσαλὴμ σφόδρα, πολύς τε ὄχλος τῶν ἱερέων ὑπήκουον τῇ πίστει."
Acts,Acts,6,8,0.6075,0.3925,0.0726,MED,Jewish,14,Στέφανος δὲ πλήρης ⸀χάριτος καὶ δυνάμεως ἐποίει τέρατα καὶ σημεῖα μεγάλα ἐν τῷ λαῷ.
Acts,Acts,6,9,0.994,0.006,0.0043,HIGH,Jewish,34,"ἀνέστησαν δέ τινες τῶν ἐκ τῆς συναγωγῆς τῆς λεγομένης Λιβερτίνων καὶ Κυρηναίων καὶ Ἀλεξανδρέων καὶ τῶν ἀπὸ Κιλικίας καὶ Ἀσίας συζητοῦντες τῷ Στεφάνῳ, καὶ οὐκ ἴσχυον ἀντιστῆναι τῇ σοφίᾳ καὶ τῷ πνεύματι ᾧ ἐλάλει."
Acts,Acts,6,10,0.8898,0.1102,0.0918,MED,Jewish,15,τότε ὑπέβαλον ἄνδρας λέγοντας ὅτι Ἀκηκόαμεν αὐτοῦ λαλοῦντος ῥήματα βλάσφημα εἰς Μωϋσῆν καὶ τὸν θεόν·
Acts,Acts,6,11,0.9357,0.0643,0.063,MED,Jewish,24,"συνεκίνησάν τε τὸν λαὸν καὶ τοὺς πρεσβυτέρους καὶ τοὺς γραμματεῖς, καὶ ἐπιστάντες συνήρπασαν αὐτὸν καὶ ἤγαγον εἰς τὸ συνέδριον, ἔστησάν τε μάρτυρας ψευδεῖς λέγοντας·"
Acts,Acts,6,12,0.9858,0.0142,0.0143,HIGH,Jewish,36,"Ὁ ἄνθρωπος οὗτος οὐ παύεται ⸂λαλῶν ῥήματα⸃ κατὰ τοῦ τόπου τοῦ ⸀ἁγίου καὶ τοῦ νόμου, ἀκηκόαμεν γὰρ αὐτοῦ λέγοντος ὅτι Ἰησοῦς ὁ Ναζωραῖος οὗτος καταλύσει τὸν τόπον τοῦτον καὶ ἀλλάξει τὰ ἔθη ἃ παρέδωκεν ἡμῖν Μωϋσῆς."
Acts,Acts,6,13,0.9624,0.0376,0.0489,HIGH,Jewish,17,καὶ ἀτενίσαντες εἰς αὐτὸν ⸀πάντες οἱ καθεζόμενοι ἐν τῷ συνεδρίῳ εἶδον τὸ πρόσωπον αὐτοῦ ὡσεὶ πρόσωπον ἀγγέλου.
Acts,Acts,7,1,0.8754,0.1246,0.1052,MED,Jewish,4,Εἶπεν δὲ ὁ ἀρχιερεύς·
Acts,Acts,7,2,0.5433,0.4567,0.0696,MED,Jewish,4,⸀Εἰ ταῦτα οὕτως ἔχει;
Acts,Acts,7,3,0.5275,0.4725,0.0562,MED,Jewish,3,ὁ δὲ ἔφη·
Acts,Acts,7,4,0.2649,0.7351,0.0725,MED,Gentile,5,"Ἄνδρες ἀδελφοὶ καὶ πατέρες, ἀκούσατε·"
Acts,Acts,7,5,0.9513,0.0487,0.0544,MED,Jewish,23,"Ὁ θεὸς τῆς δόξης ὤφθη τῷ πατρὶ ἡμῶν Ἀβραὰμ ὄντι ἐν τῇ Μεσοποταμίᾳ πρὶν ἢ κατοικῆσαι αὐτὸν ἐν Χαρράν, καὶ εἶπεν πρὸς αὐτόν·"
Acts,Acts,7,6,0.9985,0.0015,0.001,HIGH,Jewish,19,"Ἔξελθε ἐκ τῆς γῆς σου καὶ ⸀ἐκ τῆς συγγενείας σου, καὶ δεῦρο εἰς ⸀τὴν γῆν ἣν ἄν σοι δείξω."
Acts,Acts,7,7,0.8883,0.1117,0.0427,HIGH,Jewish,8,τότε ἐξελθὼν ἐκ γῆς Χαλδαίων κατῴκησεν ἐν Χαρράν.
Acts,Acts,7,8,0.9732,0.0268,0.0148,HIGH,Jewish,45,"κἀκεῖθεν μετὰ τὸ ἀποθανεῖν τὸν πατέρα αὐτοῦ μετῴκισεν αὐτὸν εἰς τὴν γῆν ταύτην εἰς ἣν ὑμεῖς νῦν κατοικεῖτε, καὶ οὐκ ἔδωκεν αὐτῷ κληρονομίαν ἐν αὐτῇ οὐδὲ βῆμα ποδός, καὶ ἐπηγγείλατο δοῦναι αὐτῷ εἰς κατάσχεσιν αὐτὴν καὶ τῷ σπέρματι αὐτοῦ μετ’ αὐτόν, οὐκ ὄντος αὐτῷ τέκνου."
Acts,Acts,7,9,0.9337,0.0663,0.0987,MED,Jewish,21,"ἐλάλησεν ⸀δὲ οὕτως ὁ θεὸς ὅτι ἔσται τὸ σπέρμα αὐτοῦ πάροικον ἐν γῇ ἀλλοτρίᾳ, καὶ δουλώσουσιν αὐτὸ καὶ κακώσουσιν ἔτη τετρακόσια·"
Acts,Acts,7,10,0.9294,0.0706,0.0614,MED,Jewish,22,"καὶ τὸ ἔθνος ᾧ ⸀ἐὰν ⸀δουλεύσουσιν κρινῶ ἐγώ, ⸂ὁ θεὸς εἶπεν⸃, καὶ μετὰ ταῦτα ἐξελεύσονται καὶ λατρεύσουσίν μοι ἐν τῷ τόπῳ τούτῳ."
Acts,Acts,7,11,0.8257,0.1743,0.0949,MED,Jewish,5,καὶ ἔδωκεν αὐτῷ διαθήκην περιτομῆς·
Acts,Acts,7,12,0.9988,0.0012,0.0012,HIGH,Jewish,21,"καὶ οὕτως ἐγέννησεν τὸν Ἰσαὰκ καὶ περιέτεμεν αὐτὸν τῇ ἡμέρᾳ τῇ ὀγδόῃ, ⸀καὶ Ἰσαὰκ τὸν Ἰακώβ, ⸁καὶ Ἰακὼβ τοὺς δώδεκα πατριάρχας."
Acts,Acts,7,13,0.9261,0.0739,0.0614,MED,Jewish,9,Καὶ οἱ πατριάρχαι ζηλώσαντες τὸν Ἰωσὴφ ἀπέδοντο εἰς Αἴγυπτον·
Acts,Acts,7,14,0.998,0.002,0.0016,HIGH,Jewish,35,"καὶ ἦν ὁ θεὸς μετ’ αὐτοῦ, καὶ ἐξείλατο αὐτὸν ἐκ πασῶν τῶν θλίψεων αὐτοῦ, καὶ ἔδωκεν αὐτῷ χάριν καὶ σοφίαν ἐναντίον Φαραὼ βασιλέως Αἰγύπτου, καὶ κατέστησεν αὐτὸν ἡγούμενον ἐπ’ Αἴγυπτον ⸀καὶ ὅλον τὸν οἶκον αὐτοῦ."
Acts,Acts,7,15,0.806,0.194,0.2658,LOW,Jewish,19,"ἦλθεν δὲ λιμὸς ἐφ’ ὅλην τὴν ⸀Αἴγυπτον καὶ Χανάαν καὶ θλῖψις μεγάλη, καὶ οὐχ ηὕρισκον χορτάσματα οἱ πατέρες ἡμῶν·"
Acts,Acts,7,16,0.8881,0.1119,0.0918,MED,Jewish,12,ἀκούσας δὲ Ἰακὼβ ὄντα ⸂σιτία εἰς Αἴγυπτον⸃ ἐξαπέστειλεν τοὺς πατέρας ἡμῶν πρῶτον·
Acts,Acts,7,17,0.98,0.02,0.0224,HIGH,Jewish,17,"καὶ ἐν τῷ δευτέρῳ ⸀ἀνεγνωρίσθη Ἰωσὴφ τοῖς ἀδελφοῖς αὐτοῦ, καὶ φανερὸν ἐγένετο τῷ Φαραὼ τὸ ⸀γένος Ἰωσήφ."
Acts,Acts,7,18,0.9869,0.0131,0.011,HIGH,Jewish,21,"ἀποστείλας δὲ Ἰωσὴφ μετεκαλέσατο ⸂Ἰακὼβ τὸν πατέρα αὐτοῦ⸃ καὶ πᾶσαν τὴν συγγένειαν ἐν ψυχαῖς ἑβδομήκοντα πέντε, ⸂καὶ κατέβη⸃ Ἰακὼβ εἰς Αἴγυπτον."
Acts,Acts,7,19,0.9991,0.0009,0.0008,HIGH,Jewish,27,"καὶ ἐτελεύτησεν αὐτὸς καὶ οἱ πατέρες ἡμῶν, καὶ μετετέθησαν εἰς Συχὲμ καὶ ἐτέθησαν ἐν τῷ μνήματι ⸀ᾧ ὠνήσατο Ἀβραὰμ τιμῆς ἀργυρίου παρὰ τῶν υἱῶν Ἑμμὼρ ⸀ἐν Συχέμ."
Acts,Acts,7,20,0.9996,0.0004,0.0002,HIGH,Jewish,32,"Καθὼς δὲ ἤγγιζεν ὁ χρόνος τῆς ἐπαγγελίας ἧς ⸀ὡμολόγησεν ὁ θεὸς τῷ Ἀβραάμ, ηὔξησεν ὁ λαὸς καὶ ἐπληθύνθη ἐν Αἰγύπτῳ, ἄχρι οὗ ἀνέστη βασιλεὺς ἕτερος ⸂ἐπ’ Αἴγυπτον⸃, ὃς οὐκ ᾔδει τὸν Ἰωσήφ."
Acts,Acts,7,21,0.9684,0.0316,0.0476,HIGH,Jewish,18,οὗτος κατασοφισάμενος τὸ γένος ἡμῶν ἐκάκωσεν τοὺς ⸀πατέρας τοῦ ποιεῖν ⸂τὰ βρέφη ἔκθετα⸃ αὐτῶν εἰς τὸ μὴ ζῳογονεῖσθαι.
Acts,Acts,7,22,0.7928,0.2072,0.1068,MED,Jewish,10,"ἐν ᾧ καιρῷ ἐγεννήθη Μωϋσῆς, καὶ ἦν ἀστεῖος τῷ θεῷ·"
Acts,Acts,7,23,0.6966,0.3034,0.2206,LOW,Jewish,9,ὃς ἀνετράφη μῆνας τρεῖς ἐν τῷ οἴκῳ τοῦ πατρός·
Acts,Acts,7,24,0.9959,0.0041,0.0033,HIGH,Jewish,14,⸂ἐκτεθέντος δὲ αὐτοῦ ἀνείλατο αὐτὸν⸃ ἡ θυγάτηρ Φαραὼ καὶ ἀνεθρέψατο αὐτὸν ἑαυτῇ εἰς υἱόν.
